"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.843715167E0,-1.264318298E0,-6.265432490E0,3.697918342E0,7.384358138E0
2.853685167E0,-9.055138493E-1,-6.420380196E0,2.392956634E0,6.911402075E0
2.863656167E0,1.806572193E-1,-5.311650460E0,2.159794232E0,5.736809110E0
2.873626167E0,9.510469946E-1,-4.257511206E0,1.488180703E0,4.609292121E0
2.883596167E0,1.737832253E0,-3.507454940E0,1.325005964E0,4.132546661E0
2.893566167E0,2.417556308E0,-3.841558411E0,1.051517655E0,4.659167190E0
2.903536167E0,2.562827311E0,-4.334179313E0,8.656118649E-1,5.109058430E0
2.913506167E0,2.899811120E0,-4.720517715E0,1.482173274E0,5.734895783E0
2.923476167E0,2.658742698E0,-4.873502803E0,1.187036233E0,5.677058863E0
2.933447167E0,1.980571956E0,-4.348856701E0,1.042003065E-1,4.779757063E0
2.943417167E0,2.062911131E0,-2.998738993E0,1.405302268E-1,3.642497306E0
2.953387833E0,1.831410069E0,-9.797489297E-1,3.597499430E-2,2.077321594E0
2.963357833E0,1.286240094E0,2.492723581E-1,8.057053864E-2,1.312646906E0
2.973327833E0,8.230317096E-1,1.630963862E-1,-5.109764814E-2,8.405906233E-1
2.983297833E0,4.105217551E-1,-2.933302510E-1,-5.603287357E-1,7.540152781E-1
2.993268833E0,1.194457300E0,-2.983530092E-1,-2.194629604E-1,1.250562573E0
3.003238833E0,1.145117982E0,3.954755536E-1,-6.947486222E-1,1.396557108E0
3.013208833E0,8.270918700E-1,9.565328524E-1,-1.069956264E0,1.656454789E0
3.023178833E0,8.470269285E-1,1.729964532E0,-1.346745327E0,2.350309528E0
3.033148833E0,4.399040137E-1,3.254977139E0,-1.856991491E0,3.773169637E0
3.043118833E0,4.512343097E-1,4.033780948E0,-2.005230103E0,4.527245178E0
3.053089833E0,7.457267679E-1,4.746434914E0,-2.436858698E0,5.387302954E0
3.063059833E0,7.409566093E-1,4.917874984E0,-3.658027468E0,6.173789437E0
3.073029833E0,1.513094227E0,4.828956960E0,-4.028678375E0,6.468270937E0
3.082999833E0,1.441300067E0,4.438885404E0,-2.731014576E0,5.407355187E0
3.092969833E0,1.279436274E0,4.061592937E0,-2.757529360E-1,4.267263062E0
3.102939833E0,1.105933671E0,4.258148260E0,1.391292340E0,4.614174928E0
3.112909833E0,1.318086223E0,2.651402981E0,9.617172276E0,1.006266822E1
3.122880833E0,1.263234516E0,2.271242454E0,1.280983681E1,1.307081569E1
3.132850833E0,7.644723565E-1,2.004369392E0,8.704538273E0,8.964981940E0
